"Titles","Year","Cited by","Link"
"Mobile robot diagnosis with Bayesian filters","2009","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75849136566&doi=10.4028%2fwww.scientific.net%2fSSP.147-149.518&partnerID=40&md5=1a5592179c2266e99dd4ec7029e0ae8f"
"Global localization of multirobot formations using ceiling vision SLAM strategy","2009","29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349121251&doi=10.1016%2fj.mechatronics.2009.01.011&partnerID=40&md5=232495e90b0b12566229ff3cb21f7bc0"
"SLAM and map merging","2009","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62749188253&doi=10.14198%2fjopha.2009.3.1.03&partnerID=40&md5=7bdef2e53b2257ca245cd08f930ac57d"
"Advanced tracking through efficient image processing and visual-inertial sensor fusion","2009","69","https://www.scopus.com/inward/record.uri?eid=2-s2.0-59449108819&doi=10.1016%2fj.cag.2008.11.004&partnerID=40&md5=e2460926bca7c46ca1b9b3d571170a54"
"Relative positioning of multiple underwater vehicles in the GREX project","2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051487552&doi=10.3182%2f20090916-3-BR-3001.0063&partnerID=40&md5=16366d5df1c76bb020e0054b11a096c2"
"Moving object classification using horizontal laser scan data","2009","21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651502999&doi=10.1109%2fROBOT.2009.5152347&partnerID=40&md5=1bc68a22405b00dbb9d94c204bf96183"
"Indoor map acquisition system using global scan matching method and laser range scan data","2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71949131553&doi=10.1541%2fieejias.129.775&partnerID=40&md5=cdf522154e4a5b9c539e3f1dcc143290"
"Treaded control system for rescue robots in indoor environment","2009","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349181394&doi=10.1109%2fROBIO.2009.4913281&partnerID=40&md5=f8d0c91afe9a9611f93d0c09e0931dd5"
"A multirange architecture for collision-free off-road robot navigation","2009","33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62449226229&doi=10.1002%2frob.20270&partnerID=40&md5=63392ae7a84af7af342a870661bc9a2c"
"Appearance-based odometry and mapping with feature descriptors for underwater robots","2009","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74349084590&doi=10.1007%2fbf03194505&partnerID=40&md5=8df1eedf33256cce034c2b20f688b427"
"FastSLAM 2.0 algorithm based on genetic algorithm","2009","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-59949083315&partnerID=40&md5=9135f00b4a82ef40064be66c1a095371"
"Biologically inspired monocular vision based navigation and mapping in gps-denied environments","2009","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958470160&doi=10.2514%2f6.2009-1962&partnerID=40&md5=cf3c0d16d3874a99fbfebdd385a407f5"
"3D I-SLSJF: A consistent sparse local submap joining algorithm for building large-scale 3D map","2009","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950856289&doi=10.1109%2fCDC.2009.5399747&partnerID=40&md5=2dd90db5f84f8ef6c85bf183a12b1438"
"Towards geographical referencing of monocular SLAM reconstruction using 3D city models: Application to real-time accurate vision-based localization","2009","51","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450175501&doi=10.1109%2fCVPRW.2009.5206662&partnerID=40&md5=dde5ba8353a5ad87c73a599467591646"
"Automatically and efficiently inferring the hierarchical structure of visual maps","2009","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80955154355&doi=10.1109%2fROBOT.2009.5152530&partnerID=40&md5=9ee9b0c3b184adac5a3c0c444e7e6970"
"Experimental validation of FastSLAM algorithm integrated with a linear features based map","2009","25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349284320&doi=10.1016%2fj.mechatronics.2009.01.007&partnerID=40&md5=8e5cc6fe3a12e8e304b2e961089c2263"
"On the use of inverse scaling in monocular SLAM","2009","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959546173&doi=10.1109%2fROBOT.2009.5152640&partnerID=40&md5=7b120751fdf0cd7ad76dfe4835045359"
"Robust vision-based robot localization using combinations of local feature region detectors","2009","35","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72349083121&doi=10.1007%2fs10514-009-9136-9&partnerID=40&md5=87efaed59cd9b10e7b9817d5e6500fbe"
"Direction sensing RFID reader for mobile robot navigation","2009","71","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149496080&doi=10.1109%2fTASE.2008.2006858&partnerID=40&md5=fbe8fb869ade6d80c9703b1e7a49cd5b"
"Flexible interface for multiple autonomous and teleoperated rescue robots","2009","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349181389&doi=10.1109%2fROBIO.2009.4913282&partnerID=40&md5=778d1680a5c515e9fc1666ec6bdbe48f"
"Feature selection criteria for real time EKF-SLAM algorithm","2009","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957854042&doi=10.5772%2f7237&partnerID=40&md5=40b7c4ec6d015f87b80d9ba886714812"
"Keypoint induced distance profiles for visual recognition","2009","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450203756&doi=10.1109%2fCVPRW.2009.5206734&partnerID=40&md5=963c3a8634efc9512b3c6c3660088190"
"Reformation of particle filters in simultaneous localization and mapping problems","2009","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-64349122017&partnerID=40&md5=9852b6850a860d37b875342fcf5eda91"
"SLAM-based cross-a-door solution approach for a robotic wheelchair","2009","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957834330&doi=10.5772%2f7230&partnerID=40&md5=a4b6cb405bfea7f4446016b464fb88bb"
"Parallel and cached scan matching for robotic 3D mapping","2009","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869803524&doi=10.2498%2fcit.1001174&partnerID=40&md5=6544a306c804634830ebd4284a3e0add"
"Path planning of wheeled mobile robot with simultaneous free space locating capability","2009","26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149330188&doi=10.1007%2fs11370-008-0033-4&partnerID=40&md5=21e0d88fa21858e08fc75ea1f3fdaabb"
"Improving position estimation on RFID tag floor localization using RFID reader transmission power control","2009","28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349167772&doi=10.1109%2fROBIO.2009.4913260&partnerID=40&md5=7da80d2347801487d81c583248f9f5a5"
"On trajectory optimization for active sensing in gaussian process models","2009","70","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950793293&doi=10.1109%2fCDC.2009.5399526&partnerID=40&md5=9009c6099e0391d9abb771fb3dad18b9"
"Sonar map construction for autonomous mobile robots using a data association filter","2009","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60049089567&doi=10.1163%2f156855308X392735&partnerID=40&md5=1ef02d5867aec1cb673a98a473213e32"
"Autonomous vision-based robotic exploration and mapping using hybrid maps and particle filters","2009","34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-54549119301&doi=10.1016%2fj.imavis.2008.04.003&partnerID=40&md5=6080ac210daff5e11d5540a8ba0166b1"
"Gamma-SLAM: Visual SLAM in unstructured environments using variance grid maps","2009","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62449305394&doi=10.1002%2frob.20273&partnerID=40&md5=256ae68e17e7d4ba6a6eaad3be1583d2"
"Robotic assistants for health care","2009","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349167828&doi=10.1109%2fROBIO.2009.4913154&partnerID=40&md5=a2185366ed977cb802fb1c5dc334b45e"
"Sparsing of information matrix for practical application of SLAM for autonomous robots","2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878544576&doi=10.1007%2f978-3-642-00644-9_26&partnerID=40&md5=c8dc1c32a3c3a297bd6e73d0bab9718a"
"Efficient geometrical obstacle reshaping for inevitable collision states avoidance","2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349177230&doi=10.1109%2fROBIO.2009.4913072&partnerID=40&md5=7e9ca68a371cc9ffa449335a0f5f922e"
"3D particle filter SLAM; [3D-Partikelfilter SLAM]","2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883061142&doi=10.1007%2f978-3-642-10284-4_18&partnerID=40&md5=d2abbe033e12c974a83e89a5e967aa49"
"Body-Relative Navigation Guidance Using Uncalibrated Cameras","2009","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868577213&doi=10.1109%2fICCV.2009.5459327&partnerID=40&md5=d3d1b2867a8f05ee32e4036d7b97bebb"
"Robust DOA estimation and target docking for mobile robots","2009","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149333820&doi=10.1007%2fs11370-008-0029-0&partnerID=40&md5=d5f252bc6c30e1a82501107a92f2a71e"
"Semi-autonomous wheelchair system using stereoscopic cameras","2009","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951000282&doi=10.1109%2fIEMBS.2009.5334266&partnerID=40&md5=3bc8446c928d4fd074c50291b69f40df"
"Laser-based geometric modeling using cooperative multiple mobile robots","2009","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863822508&doi=10.1109%2fROBOT.2009.5152237&partnerID=40&md5=817463938d52af8d54420c6f2614f9ab"
"Optimal camera placement considering mobile robot trajectory","2009","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349191107&doi=10.1109%2fROBIO.2009.4913204&partnerID=40&md5=0adbec2a0bcb1f239496390a28b1dc01"
"An adaptive algorithm of scale parameter based on Gaussian scale-space","2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60649109626&partnerID=40&md5=823152b94644cff43c56941c770e6bba"
"Formation control of unicycle mobile robots: A virtual structure approach","2009","77","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950827684&doi=10.1109%2fCDC.2009.5399803&partnerID=40&md5=c00522741823c6b97deb0eebd800b5d4"
"Robot head pose detection and gaze direction determination using local invariant features","2009","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-59649129583&doi=10.1163%2f156855308X397497&partnerID=40&md5=043d53f8cffacf66dc4da282eaefe009"
"Remotely accessible laboratory model for enabling improved understanding of robot simultaneous localisation and mapping","2009","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860468893&partnerID=40&md5=6b3a13cf96583be5f9e1120d88975060"
"Real-time mosaic-aided aerial navigation: I. Motion estimation","2009","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049285375&doi=10.2514%2f6.2009-6218&partnerID=40&md5=0969b9328a7d7a1802f3eb876636a009"
"2D laser-based probabilistic motion tracking in Urban-like environments","2009","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349309780&doi=10.1590%2fS1678-58782009000200001&partnerID=40&md5=1e6573101688e7c75aa605b99ef1163f"
"Recursive line extraction algorithm from 2D laser scanner applied to navigation a mobile robot","2009","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349172212&doi=10.1109%2fROBIO.2009.4913331&partnerID=40&md5=7076d934e933149aecc13dc6ad58ab30"
"On the design and development of a rough terrain robot for rescue missions","2009","24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349172299&doi=10.1109%2fROBIO.2009.4913280&partnerID=40&md5=87cf114fd11a1a91ebd9e9e794c1255d"
"An improved particle filter for sparse environments","2009","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74349123713&doi=10.1007%2fbf03194506&partnerID=40&md5=ee782a8fb9158af902b8be84ce1e811a"
"Flies open a door to SLAM","2009","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650667789&doi=10.1007%2f978-3-642-01129-0_43&partnerID=40&md5=25a0b67870e64a3f7340662716fac355"
"Hierarchical spatio-temporal context modeling for action recognition","2009","355","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450214829&doi=10.1109%2fCVPRW.2009.5206721&partnerID=40&md5=755d352ad9e4f0af1a546d561db0ca4d"
"Spiking neural networks","2009","523","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70149109442&doi=10.1142%2fS0129065709002002&partnerID=40&md5=b8d58cc4cc51403c545126a0c8e9e0a1"
"Correction robot pose for SLAM based on extended Kalman filter in a rough surface environment","2009","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70849114993&doi=10.5772%2f6789&partnerID=40&md5=cbbdfab956809273717a28506eded930"
"Simultaneous localization and map building with modified system state","2009","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957830679&doi=10.5772%2f7233&partnerID=40&md5=04e2315d310baf04b5789ae13aa3f93f"
"Visual loop closing using multi-resolution sift grids in metric-topological SLAM","2009","28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450196799&doi=10.1109%2fCVPRW.2009.5206769&partnerID=40&md5=8b33f219e739344fc81c8fb4a40d02f6"
"Vision SLAM maps: Towards richer content","2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049315868&doi=10.1007%2f978-3-540-89933-4_15&partnerID=40&md5=0dce08b92e3dec48055f97e956f8a692"
"Benthic habitat mapping with autonomous underwater vehicles","2008","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350274320&doi=10.1109%2fOCEANS.2008.5151927&partnerID=40&md5=4a47f1f33baf27a4a69faec235883bd3"
"SLAM and data fusion from visual landmarks and 3D planes","2008","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961018946&doi=10.3182%2f20080706-5-KR-1001.3785&partnerID=40&md5=dc2c95feaea44b9d3e889f7348855b8a"
"Particle filter based robust simultaneous localization and map building","2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57849149595&doi=10.1109%2fICMLC.2008.4620749&partnerID=40&md5=40727f903895ffb4a6c22c83f8df0abc"
"State estimation based on a spiking neural network using ultrasonic oscillosensors","2008","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950811208&partnerID=40&md5=411af46b16d3d023f30a616472352153"
"Robust visual odometry for complex urban environments","2008","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57749169985&doi=10.1109%2fIVS.2008.4621277&partnerID=40&md5=a0151fd6fd1dc67138debc1bde9d76ef"
"Large-area visual mapping of an underwater vent field using the AUV ""Tri-Dog 1""","2008","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350124060&doi=10.1109%2fOCEANS.2008.5152049&partnerID=40&md5=4ce41627ad7589197a36deb82938e7d1"
"Passive RFID based mobile robot localization and effective floor tag arrangement","2008","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955714361&doi=10.5302%2fJ.ICROS.2008.14.12.1294&partnerID=40&md5=b290c7e60f9246f89bb797815a1c8680"
"Efficient exploration algorithms for rough terrain modeling using triangular mesh maps","2008","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049084352&doi=10.1109%2fRAMECH.2008.4681352&partnerID=40&md5=aa361c6e8379d1c08d5fe43289e2338f"
"Monte Carlo SLAM method for a small mobile robot with short-range sensors","2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955175808&partnerID=40&md5=22e4faa51bb621780250a1b639cb0192"
"3D feature extraction and modelling for SLAM","2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876749041&partnerID=40&md5=70f5629846f6e345975bf8bf7fac2dea"
"Recent trends in computational and robot vision","2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651576198&doi=10.1007%2f978-0-387-75523-6_1&partnerID=40&md5=975245903019504806bafc10b23e8657"
"A fuzzy logic based approach to the SLAM problem using pseudolinear models with multiframe data association","2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449258548&partnerID=40&md5=5e2220997538f42782f0fffb9221ea50"
"Multiscan-based map optimizer for rfid map-building with low-accuracy measurements","2008","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957905922&partnerID=40&md5=c246c66e7e52cd7f5e3f24899ffc3f10"
"An alternate approach to GPS denied navigation based on monocular SLAM techniques","2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57649224095&partnerID=40&md5=32f9d66fc1f535272ac08b06a3b148df"
"Monocular model-based 3D location for autonomous robots","2008","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57049114236&doi=10.1007%2f978-3-540-88636-557&partnerID=40&md5=e8132b60c1d4514ba89ddc835552673f"
"Minimizing drift in monocular SLAM real time systems","2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57849122679&doi=10.1109%2fISIE.2008.4677083&partnerID=40&md5=423e7c1752e49daf693531d85eb111a8"
"Insect inspired three dimensional centring","2008","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855584970&partnerID=40&md5=b25dbcf1fc0dde047812a4e5fe3cebea"
"Methods for localization and mapping using vision and inertial sensors","2008","24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651081991&partnerID=40&md5=663b2be805c42fa02d10e90383fffffa"
"Object localization using bearing only visual detection","2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871745506&doi=10.3233%2f978-1-58603-887-8-254&partnerID=40&md5=f4701ded2b478c60f4b3146749a48fef"
"Variational filtering algorithm for interdependent target tracking and sensor localization in wireless sensor network","2008","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863753319&partnerID=40&md5=6ad82463bfcc9c010e2fd5ceaf602ecf"
"A virtual range finder based on monocular vision system in simultaneous localization and mapping","2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961020296&doi=10.3182%2f20080706-5-KR-1001.0430&partnerID=40&md5=2fa000433f1d035450af816bc71cd3db"
"Multirobot precise localization based on multisensor fusion","2008","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049096995&doi=10.1109%2fRAMECH.2008.4681498&partnerID=40&md5=5bf4f1a52444cb91b9bdd4408b754096"
"EKF-based active simultaneous localization and mapping (SLAM) using multi-objective optimization","2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876763055&partnerID=40&md5=4323470619eb83fc6c172d3469746982"
"Towards a platform independent real-time panoramic vision based localisation system","2008","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855579258&partnerID=40&md5=f77be42ca1085e19fe716fbbe35af88e"
"Assessing the influence in the parameters of a Rao-Blackwellised particle filter to solve the SLAM problem; [Influencia de los parámetros de un filtro de partículas en la solución al problema de SLAM]","2008","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958199176&doi=10.1109%2fTLA.2008.4461628&partnerID=40&md5=cfe6ceab12a1ebffc27f370733fcbf08"
"A fuzzy Kalman filter approach to the SLAM problem of nonholonomic mobile robots","2008","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961018380&doi=10.3182%2f20080706-5-KR-1001.0942&partnerID=40&md5=c4cdd9fa5132bb20a7a401b4fbf2d214"
"Vision-based navigation strategies","2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651534048&doi=10.1007%2f978-0-387-75523-6_11&partnerID=40&md5=dee6112a5e4bef348c8a863b2e6815fa"
"Path-generating regulator with SLAM for navigation of two-wheeled mobile robots","2008","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876773898&partnerID=40&md5=9f54a93a8c4708604898c3d748a1258c"
"Tree of Words for visual loop closure detection in urban SLAM","2008","23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855571817&partnerID=40&md5=e4e5e0f131722a7c9ebc6b0529b9bcaa"
"Design of ubiquitous space for the robotic library system and its application","2008","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961018142&doi=10.3182%2f20080706-5-KR-1001.3212&partnerID=40&md5=b10ea3797357250caa8b3a50edfa1275"
"Localization by Co-observing robots","2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449584720&doi=10.1109%2fCIMCA.2008.167&partnerID=40&md5=6a610066306ada573a9a06e060ec6e51"
"Stereo reconstruction for visual navigation","2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880113870&partnerID=40&md5=09cfae697c4e738b1b9f2188b68c638d"
"Reducing effect of outliers in landmark-based spatial localization using MLESAC","2008","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961018129&doi=10.3182%2f20080706-5-KR-1001.3369&partnerID=40&md5=09a4d0d6deac182d5311b6e3fd7cc7da"
"A low cost vision based localization system using fiducial markers","2008","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961018923&doi=10.3182%2f20080706-5-KR-1001.2280&partnerID=40&md5=658a11c1e3215aeb68db1d75b001dcca"
"Learning to extract line features: Beyond split & merge","2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871787870&doi=10.3233%2f978-1-58603-887-8-238&partnerID=40&md5=6615eb301af3ee6e3fdc3cf13cd7b2d2"
"3d virtual model for intelligent space","2008","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049233707&partnerID=40&md5=ea621748a43968ba2328f6d1ebfe0b43"
"A sliding window filter for incremental SLAM","2008","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958061688&doi=10.1007%2f978-0-387-75523-6_7&partnerID=40&md5=f74ff6a3f9e37583f7969f0635408213"
"Using targets appearance to improve pedestrian classification with a laser scanner","2008","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57749181562&doi=10.1109%2fIVS.2008.4621253&partnerID=40&md5=9a3b441087e962844c008cac92967013"
"Development of a multi-AUV slam testbed at the university of Michigan","2008","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350125291&doi=10.1109%2fOCEANS.2008.5151880&partnerID=40&md5=8be7b4947ca89ca78d9e232b343a629b"
"NLMAP - Visual-based self localization and mapping for autonomous underwater vehicles","2008","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350111318&doi=10.1109%2fOCEANS.2008.5152106&partnerID=40&md5=767f0a500805cf7b1f2aef2d86b20ff4"
"Topological and metric robot localization through computer vision techniques","2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651529607&doi=10.1007%2f978-0-387-75523-6_8&partnerID=40&md5=23b86a1b026aeeff3bff9f58049a7ec9"
"Grid-based localization and online mapping with moving objects detection and tracking: New results","2008","35","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57749192267&doi=10.1109%2fIVS.2008.4621305&partnerID=40&md5=0ed724e7c07f20c8a8ece24c62e1f1b0"
"Iterated SLSJF: A sparse local submap joining algorithm with improved consistency","2008","24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862955714&partnerID=40&md5=e009d74d3ae18df8d61d74eddd21afe7"
"Reactive vision based obstacle avoidance with camera field of view constraints","2008","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651059787&partnerID=40&md5=b038f94ea8ba8a45eb47f06338d3e22b"
"Enhancing man-portable robot functionality through integration of new sensor payloads","2008","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649977604&partnerID=40&md5=46601efea867929c4dc2cc2bd39b478e"
"Robot-assisted 3D mapping of search and rescue environments","2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149450542&doi=10.1115%2fDETC2008-50012&partnerID=40&md5=71e83ff1714aa0accdc3ef105f3209b5"
"Designing SANDRA: An autonomous tour guide robot for the University of Technology, Sydney","2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855608440&partnerID=40&md5=4f97ed9386c892bee3d94a6860edfc48"
"Localization and tracking of moving objects based on particle filter for mobile robot","2008","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149175840&partnerID=40&md5=c4f355b6a7b01f1ff0587207bad49acb"
"Cooperative localization between air and ground robots","2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876771819&partnerID=40&md5=69998c9a70b1a571bc96d815ba0f3943"
"Data fusion by uncertain projective geometry in 6DoF visual SLAM","2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57449085767&partnerID=40&md5=5e10bee3c7bc6d1c4e0590ff88d0b666"
"Multi-robot cooperative localization and mapping using multi-sensor information fusion","2008","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449179554&partnerID=40&md5=4413fd4939e2a3a4e1beb9c7ab3f7d6a"
"A mobile air cleaner to clean dust rapidly","2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876772185&partnerID=40&md5=28f9823b71424faca28752469ac972bd"
"Underwater 3d mapping and pose estimation for ROV operations","2008","24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350111324&doi=10.1109%2fOCEANS.2008.5152076&partnerID=40&md5=c07f1eb98c8e7881bbb491808be7c48a"
"R-θ motion model for EKF SLAM of two-wheeled mobile robot","2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876781606&partnerID=40&md5=1c6cdd21ed2573a3c1670f7b8aa053a8"
"Localization of a mobile robot based on an ultrasonic sensor using dynamic obstacles","2008","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73449134490&doi=10.1007%2fs10015-007-0482-4&partnerID=40&md5=1ac333639106538293a5fb8c073378c7"
"Perception of dynamic environments in autonomous robots","2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961019691&doi=10.3182%2f20080706-5-KR-1001.4044&partnerID=40&md5=f0c41e50be6c70161a69749a667537d6"
"Using virtual scans to improve alignment performance in robot mapping","2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954508645&doi=10.1145%2f1774674.1774716&partnerID=40&md5=3cec97074033394d72ba8b8e514e0362"
"Robust fuzzy control for a mobile robot","2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950850191&partnerID=40&md5=3649d5b63cd7dffeb3db4238268aaa02"
"Experimental study on delayed resampling for RBPF-SLAM","2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876754531&partnerID=40&md5=d615d29d93b11e70408047e627f459a4"
"Tracking multiple moving objects in a dynamic environment for autonomous navigation","2008","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449612170&doi=10.1109%2fAMC.2008.4516035&partnerID=40&md5=4f52fefc0657ff07f3be793142fe4c06"
"Detection and tracking of moving object with a mobile robot using laser scanner","2008","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57849120346&doi=10.1109%2fICMLC.2008.4620725&partnerID=40&md5=e371399e7d403dc80c53e3cc75206503"
"Imaging vent fields: SLAM based navigation scheme for an AUV toward large-area seafloor imaging","2008","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74349111537&doi=10.1109%2fAUV.2008.5290530&partnerID=40&md5=d03819b3f251c3867830374e57c15baf"
"Robust 3D line extraction from stereo point clouds","2008","24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049094248&doi=10.1109%2fRAMECH.2008.4681439&partnerID=40&md5=6bae0f80f9f44fb2a1b4803d722b1719"
"Maps, objects and contexts for robots","2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651591535&doi=10.1007%2f978-0-387-75523-6_10&partnerID=40&md5=e25b640584a3bbd486a453e02f225feb"
"Integration of tracked and recognized features for locally and globally robust structure from motion","2008","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57449118526&partnerID=40&md5=976b566ab5d3d31a46b7a44c1dc3ae2e"
"Time synchronisation and calibration of odometry and range sensors for high-speed mobile robot mapping","2008","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855603812&partnerID=40&md5=0ac9bb044f3486f86b3230d81df23d07"
"Robust landmark detection and localization; a multisensor approach","2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961018599&doi=10.3182%2f20080706-5-KR-1001.3777&partnerID=40&md5=dda81b178d9548dee434cb3c846cbde2"
"Active localization on the ocean floor with multibeam sonar","2008","41","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350132796&doi=10.1109%2fOCEANS.2008.5151853&partnerID=40&md5=ed7286bf0c69d42f964e11aabaeddd16"
