"Titles","Year","Cited by","Link"
"Wireless communication in biomedical sensors","2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860369372&doi=10.1109%2fACCT.2012.121&partnerID=40&md5=4b3257c54048e429abe94b6299e01814"
"SINS direct nonlinear alignment algorithm based on euler angle differential model","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960523897&doi=10.3969%2fj.issn.1004-1699.2011.03.015&partnerID=40&md5=c15fd72398982cb24e2fbee11132cf8e"
"Distributed human tracking using pyroelectric sensor network","2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863091994&doi=10.1109%2fICNSC.2012.6204908&partnerID=40&md5=9d2bb790c4ad134350b36ee11fdce8c0"
"Results from German research project I-LOV","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860821592&doi=10.1145%2f2185216.2185286&partnerID=40&md5=afaa493c11a30ca31d4adabf11f39095"
"Occlusion management in sequential mean field Monte Carlo methods","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960024845&doi=10.1007%2f978-3-642-21257-4_55&partnerID=40&md5=888cb5ee67defc0889742242c748dfc7"
"An efficient sensing approach using dynamic multi-sensor collaboration for activity recognition","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052489998&doi=10.1109%2fDCOSS.2011.5982190&partnerID=40&md5=7a2a8362d82e0624609f7a4dd7bb71a3"
"Traffic safety [automotive electronics]","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952421623&doi=10.1109%2fMVT.2010.939900&partnerID=40&md5=a27138e2cd07a6cb7ae42f57041bee29"
"Detection of lounging people with a mobile robot companion","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855405058&doi=10.1007%2f978-3-642-25489-5_32&partnerID=40&md5=ab91bf5692c59e28551aba9d40a128a4"
"In-situ monitoring of plasma equipment using spectrophotometric colorimetry and neural network","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955672686&doi=10.1016%2fj.chemolab.2011.02.001&partnerID=40&md5=0894c7e6ed62da56f8e12c988cff57ec"
"Accurate, fast, and secure biometric fingerprint recognition system utilizing sensor fusion of fingerprint patterns","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955831569&doi=10.1117%2f12.884482&partnerID=40&md5=4ead5d3f34658681ab320286ccc1c355"
"Measure carbon content in fly ash by infrared reflection method","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959810037&doi=10.3785%2fj.issn.1008-973X.2011.05.019&partnerID=40&md5=852f604b8575bb1640b5c72909d8273f"
"Study on high accurate and robust head pose tracker for cockpit environment","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955951372&partnerID=40&md5=7d72ef160755396f72d806a7f61973c0"
"On the Monte Carlo representation of uncertain spatial constraints","2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901040182&doi=10.1016%2fj.proeng.2012.07.140&partnerID=40&md5=1b34eb6edf7993d90ea2e6ad98a3ed7c"
"Planning manipulation and grasping tasks with a redundant arm","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863590580&doi=10.1115%2fDETC2011-47453&partnerID=40&md5=8f512992290b455947b7ef9ead0dfa19"
"A low budget mobile laser scanning solution using on board sensors and field bus systems of today's consumer automobiles","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924341314&partnerID=40&md5=7cf49760143533a563b6d1230d702f55"
"Macro programming a spatial computer with bayesian networks","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960070948&doi=10.1145%2f1968513.1968519&partnerID=40&md5=15734df8caab8f0beeeec27d6c2e29ee"
"Requirements for an intelligent system for experts","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883637450&partnerID=40&md5=3f5626f2de0bfdf68cd279800b801a65"
"Error correction of 6-DOF head-tracking system","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954306947&doi=10.3969%2fj.issn.1003-501X.2010.06.007&partnerID=40&md5=ac247cab6ed5fc16f237ea71cd11a447"
"A dynamic normalized weighting based context reasoning in home-based care","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954327642&doi=10.1109%2fAINA.2010.75&partnerID=40&md5=db3b8cd152d8657da3e54e97a06fc8a7"
"Grounded symbols in the brain","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959446014&doi=10.1109%2fIJCNN.2010.5596923&partnerID=40&md5=fc0504312c37f76c2961b9ea8b543622"
"Development of a GPS/INS sensor fusion simulation environment using flight data","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880610938&doi=10.2514%2f6.2011-6333&partnerID=40&md5=51c41f14971446780c8fe15730c07468"
"Event recognition using a semantic-probabilistic network","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962424449&doi=10.1109%2fITIB.2015.7355069&partnerID=40&md5=6748da940792acc98eb7582742aee429"
"Source localization using block-based Wiener filter","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953297251&doi=10.1587%2felex.7.678&partnerID=40&md5=4be4d02d1d6d2f0e1bed7d39b5a86826"
"Image and laser scanner processing as confident cues for object detection in driving situations","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896901428&partnerID=40&md5=8fd1286d0c2767ace2caa4e0d17fbac2"
"A distributed motion planning and distributed filtering approach for target tracking in mobile sensor networks","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866774514&doi=10.3182%2f20110828-6-IT-1002.00043&partnerID=40&md5=9e44650e670b02309a9e7a13d37d8e11"
"How can data fusion help humanitarian mine action?","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958737865&doi=10.1080%2f19479830903562066&partnerID=40&md5=d43d75a23ded978e9f12fc836d2e19c3"
"Development of preceding vehicle recognition algorithm for lead vehicle of autonomous platooning system based on multi sensor fusion and digital map","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81255166203&partnerID=40&md5=c3b8c93288b639b499afcb9efe25e9af"
"Identity retrieval in biometric access control systems using multimedia fusion","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650202693&doi=10.1007%2f978-3-642-17534-3_73&partnerID=40&md5=85734daf57a898e0e1909457676f7172"
"Real-time fault diagnosis of satellite attitude control system based on sliding-window wavelet and DRNN","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955345976&doi=10.1109%2fCCDC.2010.5498162&partnerID=40&md5=48f829407cc490ce40160c0cde083c28"
"Sensor fusion: Low-cost, high-end: Integration for infrastructure monitoring, navigation","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964477838&partnerID=40&md5=3e64f726d3d679b67fcf938e0c04b0f6"
"Adaptive EKF-based estimator of sideslip angle using fusion of inertial sensors and GPS","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072362139&partnerID=40&md5=7eb2781078b95db8994b585d27a61b72"
"Exploratory analysis of operator: Robot ratio in search and rescue missions","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863943988&partnerID=40&md5=8e7b5813eeca22c19064fd17ed5b2257"
"On underweighting lidar measurements","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053355045&partnerID=40&md5=77bc9e1b07f195ec0f62daa7e54cb04c"
"Multi-sensor fusion for interactive visual computing in mixed environment","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650972868&doi=10.1145%2f1873951.1874264&partnerID=40&md5=d563832257c1e743a65f05a0226fee81"
"Design on SINS_GPS localization information fusion system for UAV","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649360720&partnerID=40&md5=e396579b17f9131f826394922347067a"
"Model-based human pose estimation with hierarchical ICP from single depth images","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82555179330&doi=10.1007%2f978-3-642-25646-2_4&partnerID=40&md5=a98ca4f71046c22cc82c5f951bd36d13"
"Empty set biasing issues in the Transferable Belief Model for fusing and decision making","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952430036&doi=10.1109%2ficif.2010.5711935&partnerID=40&md5=e776c2f44062e9bbb5348119d64ebb7a"
"Online leader-following formation navigation with initial movements of followers and its experimental verification","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649256853&partnerID=40&md5=5be3b8da96dbdf803ffcb3ae9001593e"
"Simulating robotic auditory environments","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871625669&doi=10.3233%2f978-1-60750-613-3-79&partnerID=40&md5=6537ef5be7fdacd4d824a65663038005"
"Is a linear axis really required when assembling parts to a moving conveyor?","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881407845&partnerID=40&md5=933740984dbd72c1733f6112122cbbe2"
"A genetic-algorithm-based fusion system optimization for 3D image interpretation","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649944171&doi=10.1007%2f978-3-642-16687-7_46&partnerID=40&md5=4caaa915405061b0b7c858846517f4ee"
"An autonomous recovery system for a Rotorcraft UAV operating in rough seas","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867800320&doi=10.2514%2f6.2010-7733&partnerID=40&md5=be3d67d2fc953e7dfcf3b0626537b36b"
"Development of a sensor fusion system for the navigation and control of an autonomous electric vehicle","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907390709&partnerID=40&md5=12b1d5be2a1a7db33ebf8d7f4fef9ddb"
"Method of multi-sensor attitude measurement system on TBM","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951866727&doi=10.13245%2fj.hust.151210&partnerID=40&md5=b1f48285415ab7ee733c7bee77c174f8"
"Prediction of optimal stability states in inward-turning operation using genetic algorithms","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880464328&doi=10.1504%2fIJMMM.2010.033066&partnerID=40&md5=6e81721aee12d2968d07b97fd7d3fcb8"
"Assessment method to fusion effect based on structural similarity comparison in fusion images","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956841543&doi=10.1117%2f12.866763&partnerID=40&md5=bb47776c9163e73028d0df5841addee0"
"Sensor fusion adaptive filtering for position monitoring in intense activities","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954615819&doi=10.1007%2f978-3-642-13769-3_59&partnerID=40&md5=67ab5055f40cf69e75126923a4c8e570"
"Infrared stationary object acquisition and moving object tracking","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649738483&doi=10.1117%2f12.865605&partnerID=40&md5=fd5d499dfa0c99f38e1f2c2e22475a56"
"Accurate human limb angle measurement in telerehabilitation: Sensor fusion through Kalman, LMS and RLS adaptive filtering","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933521854&doi=10.1007%2f978-3-642-13268-1_12&partnerID=40&md5=fe0966c0b514373b89b35b3f42e54bab"
"Exploring the use of wireless sensor networks in building management","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122974091&partnerID=40&md5=4f3ca7bb3c68bf12f744f981a8e34998"
"A real-time data compression for ground-based 3D LIDAR data using wavelets and compressive sensing","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866663478&partnerID=40&md5=d2f27433274d9adfe2bf1abb32a0354e"
"Time-of-flight based scene reconstruction with a mesh processing tool for model based camera tracking","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956316967&partnerID=40&md5=567a9c28a945e849ad3d640d94264648"
"Using conceptual spaces to fuse knowledge from heterogeneous robot platforms","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954715118&doi=10.1117%2f12.852327&partnerID=40&md5=e7f145d1ea8874085edd0415122be80f"
"Consensus filter on networked double-integrator systems","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867752724&doi=10.2514%2f6.2010-8324&partnerID=40&md5=2a4e43ecf3190aa9a3fe4e9729bf488c"
"Design and implementation of intelligent driving controller for car-like mobile robot","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957561753&doi=10.1109%2fICSSE.2010.5551715&partnerID=40&md5=39e3179ebeb59d4800c954e90c43bacc"
"UWB-based tracking of autonomous vehicles with multiple receivers","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651257041&doi=10.1007%2f978-3-642-17587-9_22&partnerID=40&md5=1c7f349fd8562b748214c119eb547ce8"
"An immersive VR system for sports education","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958108117&partnerID=40&md5=f95b48b13e0a0a51ea791011c15607b2"
"Toward a system for longitudinal emotion sensing","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964653294&doi=10.1109%2fMASS.2015.81&partnerID=40&md5=fc30032e8e4a459e27c35825fe4b194a"
"Study of the potentialities of machine vision used for optical selection of immature seeds of industrial chicory (Cichorium intybus L.); [Étude des potentialités de la vision artificielle pour la reconnaissance optique des semences immatures de chicorée industrielle (Cichorium intybus L.)]","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950226788&partnerID=40&md5=ba3bbf23697746044dbb22eb7b5e2993"
"Target tracking by distributed autonomous vessels using the derivative-free nonlinear Kalman filter","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984567430&doi=10.1063%2f1.4938917&partnerID=40&md5=a0269a115f33476eb731822886db7234"
"Autonomous navigation system using geographical feature elements information for navigation mapping system","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866665306&partnerID=40&md5=6aa48841eeb75340d705030cca2c9746"
"Skid steering based driving control of a robotic vehicle with six in-wheel drives","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072351919&doi=10.4271%2f2010-01-0087&partnerID=40&md5=b11d2135f9579472a8e59cc62a7b049e"
"Target damage rank assessment based on dynamic Bayesian network","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955387287&doi=10.1109%2fCCDC.2010.5498510&partnerID=40&md5=c71f4a57692f4e35c6a3bd08e9408a40"
"Apply two-stage grey incidence analysis with dynamic weights to improve the quality of default prediction","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971483498&doi=10.6220%2fjoq.2015.22%285%29.03&partnerID=40&md5=ac8ba9918737f7f184acf096ccf2e86e"
"Floor estimation by a wearable travel aid for visually impaired","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954042991&doi=10.1109%2fROMAN.2015.7333581&partnerID=40&md5=fbb987ec70be4247e7811332da607db4"
"Sensor fusion for attitude and bias estimation for a VTOL UAV","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956097462&doi=10.1115%2fESDA2010-24989&partnerID=40&md5=74a7732f86958b4f2336bdf9708f7d02"
"Robust 3D plane estimation for autonomous vehicle applications","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051995150&doi=10.3182%2f20100906-3-it-2019.00016&partnerID=40&md5=98060316caa68c9e689adc7589a31cf6"
"Data fusion of visible/near-infrared spectroscopy and spectral scattering for apple quality assessment","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81255136428&partnerID=40&md5=5a3f058c9eac828b16ed71807f357542"
"Vision-inertial tracking algorithm with a known object's geometric model","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956149884&doi=10.1007%2f978-3-642-14932-0_56&partnerID=40&md5=c59823781f5740cc0999525be77e7909"
"A Taguchi-neural-based in-process tool breakage monitoring system in end milling operations","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650724192&doi=10.4028%2fwww.scientific.net%2fKEM.450.251&partnerID=40&md5=c0984500baccee287d2a718eca918617"
"Improved Sampling Importance Resampling Particle Filter optimized by Tabu Search","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651426682&doi=10.1109%2fAICI.2010.361&partnerID=40&md5=c3b41a055775fe9b81db4775d3834043"
"Research on fusion performance model for multisensor data fusion","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651509432&doi=10.1109%2fICEEE.2010.5661485&partnerID=40&md5=bafb1b940a75b1648186f4539bd39500"
"Usability evaluation of a PDA interface for exploration mobile robots","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866771720&doi=10.3182%2f20110828-6-IT-1002.02197&partnerID=40&md5=1c9fa4d7ea328e7c024d646116370564"
"Research on correlation description and processing method of multi-sensor fusion","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651096355&doi=10.1109%2fICOSP.2010.5657137&partnerID=40&md5=d961de0b0cbb36491ea13e90b09e1f57"
"Combining absolute positioning and vision for wide area augmented reality","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956303895&partnerID=40&md5=898457a89117e3979bbcf21dbbc0d603"
"Rigid-flexible coupling simulation of extension component and luffing component for pipe handler","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971407771&partnerID=40&md5=4f4187f5a477e8a58ed5e55d1b50cafd"
"Utilization of PSoC-5 for sensor data acquisition in a semi-autonomous robotic platform","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962703460&doi=10.1109%2fIntelliSys.2015.7361151&partnerID=40&md5=52b1ad8c6e696a88fca1e1e1a636c63c"
"Adaptive control for continuous-time systems in the presence of actuator and sensor hysteresis","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860685506&doi=10.1109%2fCDC.2011.6160858&partnerID=40&md5=24d7886129d9a655c3b308c6e581e90f"
"ISM-based architecture for network security system","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649932999&doi=10.1109%2fICEIT.2010.5607649&partnerID=40&md5=18345d3d3165ad5af8dcfda22b9a8958"
"A study on obstacle detection using 3D Hough transform with corner","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649265117&partnerID=40&md5=1164186e5cd39542899402f66a93367b"
"Flatness-based adaptive fuzzy control of an autonomous submarine model","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984555350&doi=10.1063%2f1.4938919&partnerID=40&md5=39934a4d96cf8ebf101631660b4219d4"
"Stair case perception using monoscopic vision for a teleoperated vehicle","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962212805&doi=10.1109%2fSPA.2015.7365155&partnerID=40&md5=d2db406f88a664db505e7553ffcb18db"
"Stochastic average consensus filter for distributed HMM filtering: Almost sure convergence","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051918122&doi=10.3182%2f20100913-2-FR-4014.00083&partnerID=40&md5=489f870c0a7437e5f02bc8896fca337f"
"Human hand motion recognition using empirical copula","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651503309&doi=10.1109%2fIROS.2010.5649027&partnerID=40&md5=6ddc896e698a45e61fad4d637436e6be"
"Laboratory Resource Management System with Intelligent Power-Aware Strategies-A Software Approach","2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945453029&doi=10.1142%2fS0218126615501509&partnerID=40&md5=aa54c97b770df0a8597dba32520f7ea6"
"A framework for real time scene modeling based on visual-inertial cues","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955152890&partnerID=40&md5=de863d05384e820d091963685ae8a75a"
"Analytical models of cross-layer protocol optimization in real-time wireless sensor ad hoc networks","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885890582&doi=10.1007%2f978-3-642-11723-7_52&partnerID=40&md5=81eb00d3e20d5a682ef4f9f8421fa11c"
"Unmanned ground vehicle localization by dead-reckoning/GPS sensor fusion","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954926976&partnerID=40&md5=d4e84dbc0177c609eb64e026148e34f6"
"Expectation aware in-network context processing","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649997106&doi=10.1145%2f1858367.1858376&partnerID=40&md5=60d7ee01babf471b777e04d7c6788a72"
"Multiple sensor fusion for 3D navigation for unmanned autonomous vehicles","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957009778&doi=10.1109%2fMED.2010.5547631&partnerID=40&md5=50f3ed46e8a260f5979652f4f18dab2e"
"Fusion of ground-penetrating radar and electromagnetic induction sensors for landmine detection and discrimination","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958003740&doi=10.1117%2f12.851364&partnerID=40&md5=16640b4cbdd779de5f9878b389086293"
"Characteristic analysis and pattern recognition of arc sound under typical penetration status in MIG welding","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955729491&doi=10.1109%2fICINFA.2010.5512395&partnerID=40&md5=e217ea902f19bb86c07b879580850cd5"
"Consensus in correlated random topologies: Weights for finite time horizon","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049354524&doi=10.1109%2fICASSP.2010.5496139&partnerID=40&md5=3958f2d64a2ebf3da56f028981fdb079"
"Vehicle geolocalization based on video synchronization","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650500616&doi=10.1109%2fITSC.2010.5625055&partnerID=40&md5=00f8567725a9ea506de694b1a1f0903d"
"Spatially resolved monitoring of fruit development in an apple orchard by means of sensor fusion","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053129705&doi=10.17660%2fActaHortic.2010.880.24&partnerID=40&md5=51b5c640142169212e397b4139b73e40"
"A sensor fusion algorithm for mobile node localization","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866761592&doi=10.3182%2f20110828-6-IT-1002.03031&partnerID=40&md5=2cb6d72f96a1ca9ad39e67a7597970a6"
"Collision risk assessment for pedestrians' safety: Neural network with interacting multiple model apporach","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649248336&partnerID=40&md5=b14943c54620026e1ee0aa0c628fea3a"
"Sensor fusion for SLAM based on information theory","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955658394&doi=10.1007%2fs10846-010-9399-6&partnerID=40&md5=dc57940c0b24813d54e6c444f81c2c1e"
"Two-dimensional localization of an RFID tag by using a weighted integral sensor on a square boundary","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81255138735&partnerID=40&md5=b199ac9dd39707a533f02d7581dcbaa3"
"An evolutionary robotics 3D model for autonomous MAVs navigation, target tracking and group coordination","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959482640&doi=10.1109%2fIJCNN.2010.5596319&partnerID=40&md5=14e741ae6d03cb3dabc4f5ed475e40b8"
"Mobile robot localization using appearance based place recognition","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952949804&doi=10.1109%2fROBIO.2010.5723383&partnerID=40&md5=8d9235d746e28a527bcaf9317bb857ba"
"Smart algorithms for astronaut localization and navigation on the surface of mars planet based on natural constraints","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901596241&doi=10.3182%2f20100906-5-jp-2022.00087&partnerID=40&md5=1a0fd123aee9708b3991b49018272fc6"
"A moving horizon based sensor fusion and load estimation concept for driving profile - Based operating strategy optimization in hybrid hydraulic trucks","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953724952&doi=10.1115%2fDETC2009-87023&partnerID=40&md5=618654f21a287fecd107595b0840531e"
"Generic multisensor based assessment of performance of manufacturing processes","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149399686&partnerID=40&md5=53c6f01601028e59f3b16a7a24651e3e"
"A robot vision algorithm for navigating in and creating a topological map of a reconfigurable maze","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049385475&doi=10.1007%2f978-3-642-15822-3_40&partnerID=40&md5=fe41749d0e8cc37feb62eb1e002865d1"
"Distributed Kalman filter-based target tracking in Wireless Sensor Networks","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649652527&partnerID=40&md5=a8db96ee2fdf06e202b172a3e9101b73"
"The application trend of smart sensing technology in home of building: An example of a green and smart building for the seniors citizens offered by Farglory Land development","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905685407&doi=10.5875%2fausmt.v1i1.95&partnerID=40&md5=7cf503df711c7d16870e3cb0374fc810"
"A new approach for planar tracking in a nongaussian setting","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860686867&doi=10.1109%2fCDC.2011.6161155&partnerID=40&md5=cf5e814b68dde96629d8b69c1c1f813b"
"Tactical geospatial intelligence from full motion video","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956265567&doi=10.1109%2fAIPR.2010.5759699&partnerID=40&md5=513ada5c21d4edc9b709d80f29ce1adf"
"Multi layered maps for enhanced environmental perception","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072496840&doi=10.4271%2f2011-01-2244&partnerID=40&md5=1dff45b081a907dccd99c1ce933c1cd7"
"Application of ultrasonic sensor to broken line tracking of corrugated board","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651438345&partnerID=40&md5=fee56827b4bb7be55973c303974ef9b3"
"Multisensor image fusion based on a fuzzy neural network","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650605346&doi=10.1109%2fCISP.2010.5646957&partnerID=40&md5=c84ff4b5e6eb17b4114a606ea5cb43b8"
"Knowledge based information evaluation for integrated ship bridge systems","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874279713&partnerID=40&md5=a7a1c808b5928f409bed9649c7a0bb8d"
"Monitoring of ball bearing operation under grease lubrication using a new compound diagnostic system detecting vibration and acoustic emission","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951202749&partnerID=40&md5=eb3296b1d5e961bee25bc2476528e1ff"
"Automating customs verification process using RFID technology","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958067569&partnerID=40&md5=c839e2ab70a6fae31849782b1354040f"
"Acquisition, processing, and communication module of a wsn-based system for environment monitoring","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953501460&partnerID=40&md5=782714e9dff95c693e10c0ea2e9b0696"
"Coastal remote sensing through sensor and data fusion with CZMIL","2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855763523&doi=10.23919%2foceans.2011.6107170&partnerID=40&md5=410b58ac209bf649b9c05fc3c13f831a"
"Heterogeneous sensor fusion for primary vehicle detection","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863363607&doi=10.2316%2fp.2010.697-096&partnerID=40&md5=527c4281b4fe84e9de6fc1efcb26c449"
"A multi-sensor fusion algorithm with feedback based on fuzzy c-means and maximum entropy principle","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955752347&doi=10.1109%2fISDEA.2010.84&partnerID=40&md5=5d82a1b1d9e316896ad59b0ecc082bb1"
"Mathematical equivalence of evolution and design","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870158234&partnerID=40&md5=df87f6d83c50ab00a871932435ec98e9"
"Video distribution framework for tactical operations","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951648565&doi=10.1109%2fMILCOM.2010.5680097&partnerID=40&md5=fa371c427c40a53ecef715f7078e5839"
"A method for dam safety evaluation based on Dempster-Shafer theory","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956142815&doi=10.1007%2f978-3-642-14932-0_72&partnerID=40&md5=9445a61c2f18516412bc160f4ea0dc1e"
"Mobile Robot Pose Estimation Based on Particle Filters for Multi-dimensional State Spaces","2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880761288&doi=10.1007%2f978-3-642-15766-0_103&partnerID=40&md5=bf773fbcff2fa517319064b136242b4f"
