"Titles","Year","Cited by","Link"
"Cyber warfare and the notion of direct participation in hostilities","2012","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865542105&doi=10.1093%2fjcsl%2fkrs021&partnerID=40&md5=85388949ac99d850646a0fec2659da11"
"Proteomic characterization by 2-DE in bovine serum and whey from healthy and mastitis affected farm animals","2012","55","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861341390&doi=10.1016%2fj.jprot.2011.11.035&partnerID=40&md5=950385e95637fbe155bfee06baaec3a0"
"Socially desirable responding and its elusive effects on the validity of personality assessments","2012","65","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871684742&doi=10.1037%2fa0028165&partnerID=40&md5=b964773cb6beb67f752c8562eea5c37d"
"The oversimplification of the 'complex' analysis: A reply to pro-torture advocates","2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861695696&partnerID=40&md5=6e4581234ea60b06bb35bebe0a3f4814"
"Recent work in applied virtue ethics","2012","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864246437&partnerID=40&md5=2b1a312cbb96aea44dbea322ac930ffb"
"Differences in vanadocene dichloride and cisplatin effect on MOLT-4 leukemia and human peripheral blood mononuclear cells","2012","28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863729757&doi=10.2174%2f157340612801216364&partnerID=40&md5=d1511be9ccc526ca801bb4d5ab46041b"
"Histochemical and immunohistochemical analyses of the myocardial scar fallowing acute myocardial infarction; [Histohemijska i imunohistohemijska analiza ožiljka u miokardu posle akutnog infarkta miokarda]","2012","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863798197&doi=10.2298%2fVSP110110008T&partnerID=40&md5=2d999f101db0fc23bb73553ec11cc6e7"
"Associations among personality, combat exposure and wartime atrocities","2012","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874100244&doi=10.1037%2fa0026903&partnerID=40&md5=f1f025d8b2fea0edfda93a17094add5a"
"Notch-RBP-J-independent marginal zone B cell development in IgH transgenic mice with VH derived from a natural polyreactive antibody","2012","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862215165&doi=10.1371%2fjournal.pone.0038894&partnerID=40&md5=be68f5356774710fa51325c2f300b993"
"A Cyber-based Behavioral Model","2012","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868671045&doi=10.1177%2f1548512911425808&partnerID=40&md5=29c826424f268fc2c57a99d6cb7de596"
"Into the heart of darkness eu's civilising mission in the dr congo","2012","10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864455498&doi=10.1057%2fjird.2011.17&partnerID=40&md5=8a0f86db1d30ece3e9d7942531438a95"
"Adaptogens stimulate neuropeptidey and Hsp72 expression and release in neuroglia cells","2012","46","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862186276&doi=10.3389%2ffnins.2012.00006&partnerID=40&md5=35436dd550b3f4edcadd32324ff34ca2"
"Regulatory dendritic cells program B cells to differentiate into CD19 hiFcγIIbhi regulatory B cells through IFN-β and CD40L","2012","65","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864126038&doi=10.1182%2fblood-2011-08-377242&partnerID=40&md5=db734dbe84957c06ef8ef984313d9f05"
"A methodological study to compare survey-based and observation-based evaluations of organisational and safety cultures and then compare both approaches with markers of the quality of care","2012","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862614059&doi=10.3310%2fhta16250&partnerID=40&md5=515c5acf13443fb47e58301bcac3ef7a"
"Chronic folic acid administration confers no treatment effects in either a high or low dose following unilateral controlled cortical impact injury in the rat","2012","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863905461&doi=10.3233%2fRNN-2012-110196&partnerID=40&md5=31b9cf493bc3a47a241cdb4f838c9d44"
"The impact of the discourse of the ""politics of protection"": The case of the EU and UN policing and military missions to Chad (2007-2010)","2012","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871105738&doi=10.1080%2f19392206.2012.732889&partnerID=40&md5=d7d73333010875d1bf40e03c5801ca32"
"Polydatin protects learning and memory impairments in a rat model of vascular dementia","2012","42","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861800384&doi=10.1016%2fj.phymed.2012.03.002&partnerID=40&md5=a87ad8d91a45d78a8cfc46d49c8028b8"
"Cyber attacks: Unlawful uses of force or prohibited interventions?","2012","42","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865562287&doi=10.1093%2fjcsl%2fkrs014&partnerID=40&md5=3c1b7dea8109a93a876b21e9cea270b0"
"Alcohol Problems, Aggression, and Other Externalizing Behaviors After Return From Deployment: Understanding the Role of Combat Exposure, Internalizing Symptoms, and Social Environment","2012","51","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862538379&doi=10.1002%2fjclp.21864&partnerID=40&md5=da3eb59350a9758777497b42af393918"
"A soldier's-eye view of the homefront: Examining domestic military laws through the lens of military doctrine","2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867858304&partnerID=40&md5=9d68ea89816376be2910391c6c5feee7"
"US Strategy in the Pacific - Geopolitical Positioning for the Twenty-First Century","2012","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864826030&doi=10.1080%2f14650045.2011.631200&partnerID=40&md5=3f61e30b51ffae6ed76c4aeb53765970"
"Altered gene expression in cultured microglia in response to simulated blast overpressure: Possible role of pulse duration","2012","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863775147&doi=10.1016%2fj.neulet.2012.06.012&partnerID=40&md5=9ef910df002eb191adf7c9eee9a670d9"
"On the use and abuse of necessity in the law of state responsibility","2012","62","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879711609&doi=10.5305%2famerjintelaw.106.3.0447&partnerID=40&md5=042f91482cb6de48af1eb85ccf9cdd97"
"Effects of noise pollution on birds: A brief review of our knowledge","2012","111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881098018&doi=10.1525%2fom.2012.74.1.6&partnerID=40&md5=b7ff8f55480e6da7a5823d4e192a82d5"
"The Evolution of Knowledge in the University","2012","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865057211&doi=10.1080%2f01972243.2012.689607&partnerID=40&md5=3b0aa53a576c3b65419fa552e5682519"
"Drones--ethical considerations and medical implications.","2012","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861678869&partnerID=40&md5=8549e9c3eb00984a61490c8710fae401"
"Attitudes toward war in the united states and Iran","2012","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863601642&doi=10.1080%2f00210862.2012.673825&partnerID=40&md5=1651627d3e2f566096ca9351fc32ce6e"
"Parallels in Sources of Trauma, Pain, Distress, and Suffering in Humans and Nonhuman Animals","2012","24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862284235&doi=10.1080%2f15299732.2011.652346&partnerID=40&md5=431f889aa30ee145237e57c848227bb0"
"The role of personality and traumatic events in cortisol levels - Where does PTSD fit in?","2012","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861185242&doi=10.1016%2fj.psyneuen.2011.11.001&partnerID=40&md5=8435703f98727e692e562818b109eaf5"
"Cognition enhancement by modafinil: A meta-analysis","2012","23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864883925&doi=10.3357%2fASEM.3212.2012&partnerID=40&md5=aff88364b3404a37d3c26356beab4d4d"
"History and importance of bioterrorism; [A bioterrorizmus története és jelentosége]","2012","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865123327&partnerID=40&md5=acf6222d33f66a021ac703135956a7cc"
"Kicking the Hornets' nest Iran's nuclear ambivalence and the west's counterproductive nonproliferation policies","2012","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862610921&doi=10.1080%2f10736700.2012.691019&partnerID=40&md5=fb803f113d3c26da9a9f8513bb904e0a"
"Elite and marginalised actors in toxic treadmills: Challenging the power of the state, military, and economy","2012","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860277325&doi=10.1080%2f09644016.2012.671575&partnerID=40&md5=7e74ef28eaa24973435d526f94af12f9"
"Unmanned aircraft systems in remote sensing and scientific research: Classification and considerations of use","2012","667","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864994879&doi=10.3390%2frs4061671&partnerID=40&md5=ed6458dc350eff1e22e359843e4a0df8"
"Export Controls and the Tensions Between Academic Freedom and National Security","2012","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862862330&doi=10.1007%2fs11024-012-9196-4&partnerID=40&md5=8c3c97776557740ada4f6989d3ba02fe"
"States of secrecy: An introduction","2012","25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862328865&doi=10.1017%2fS0007087412000052&partnerID=40&md5=b1ef52cd9b0ae8ba0928eb40e50fc012"
"The conventional missile capabilities of China's second artillery force: Cornerstone of deterrence and Warfighting","2012","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863949578&doi=10.1080%2f14799855.2012.686253&partnerID=40&md5=da5a9a9eed0a0694e3b6c4e865345e11"
"Overgeneral autobiographical memory recollection in Iranian combat veterans with posttraumatic stress disorder","2012","30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860588362&doi=10.1016%2fj.brat.2012.03.009&partnerID=40&md5=8f62780c6ff621f9ac8742e0b76f321c"
"FMRI reveals abnormal central processing of sensory and pain stimuli in ill Gulf War veterans","2012","27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858715167&doi=10.1016%2fj.neuro.2012.01.014&partnerID=40&md5=5f04fef3d66dda703a95e226aa39584f"
"Squad leaders today, village leaders tomorrow: Muslim auxiliaries and tactical politics in Algeria, 1956-1962","2012","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860815320&doi=10.1080%2f09592318.2012.643666&partnerID=40&md5=7b3412b3b30adcce15e6096fa909ec49"
"Determination of emotional endophenotypes: A validation of the Affective Neuroscience Personality Scales and further perspectives","2012","21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866919514&doi=10.1037%2fa0025692&partnerID=40&md5=667f3fd10d7b30a33e92d16670e9c7b2"
"Military gender integration and foreign policy in the United States: A feminist international relations perspective","2012","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865155261&doi=10.1177%2f0967010612451482&partnerID=40&md5=e9fea9a515bd4824604d4a85d1f52252"
"Logistics evolution: A comparison of military and commercial logistics thought","2012","36","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861375926&doi=10.1108%2f09574091211226948&partnerID=40&md5=69eb781648d8f34196d896120059299f"
"Soldiers' personal technologies on deployment and at home","2012","28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860782426&doi=10.1089%2ftmj.2011.0131&partnerID=40&md5=4ac49ddc6371c7c9c457efcb99206000"
"Royal dutch shell environmentally degrades Nigeria's Niger Delta region: A land of blacks","2012","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862878757&doi=10.1089%2fenv.2010.0027&partnerID=40&md5=2b6f271b4903866bf5e3384165302ef7"
"Changing global landscape and enhanced US engagement with Asia-challenges and emerging trends","2012","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861685190&doi=10.1080%2f13439006.2012.678630&partnerID=40&md5=4f53e0d6c66df27afebae09a64ff800e"
"Resets, Russia, and Iranian proliferation","2012","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860815837&doi=10.1215%2f10474552-1540675&partnerID=40&md5=debab78132ce8be8c5fe62ddd9e15672"
"Electromagnetic fields in clinical practice of physical and rehabilitation medicine: A health hazard assessment of personnel","2012","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858704787&doi=10.1007%2fs10669-011-9379-9&partnerID=40&md5=be63e53571f32b7549bae2523f3c79d8"
"India's maritime core interests","2012","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861352091&doi=10.1080%2f09700161.2012.670531&partnerID=40&md5=274bf833e2d3978219ca6ea6bfba4373"
"'Weeping tears of blood': Exploring Italian soldiers' emotions in the First World War","2012","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860209242&doi=10.1080%2f13532944.2012.665290&partnerID=40&md5=37bbb7948b1cedbc6f28c9a17e6be8a0"
"An investigation of the financial criminal practices of the elite in developing countries: Evidence from Nigeria","2012","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861523885&doi=10.1108%2f13590791211220449&partnerID=40&md5=cfe2fc5ce9cead87ee211250caa55a38"
"Emotions and Emotion Regulation Among Novice Military Parachutists","2012","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861219120&doi=10.1080%2f08995605.2012.678244&partnerID=40&md5=565b392592467235ce780a8ad132f538"
"'CHanel no. 5 or stinking perfume to do the job': The debate over israeli strategy on the eastern front after 1967","2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863444380&doi=10.1080%2f03071847.2012.695189&partnerID=40&md5=e3e03f3105b9500878bfbf928e3a48ab"
"The role of emotion in the learning process: Comparisons between online and face-to-face learning settings","2012","121","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861722228&doi=10.1016%2fj.iheduc.2011.10.001&partnerID=40&md5=f7cc18df59a8684b8c8fb72f3d5745eb"
"A critical evaluation of the complex PTSD literature: Implications for DSM-5","2012","205","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862730589&doi=10.1002%2fjts.21699&partnerID=40&md5=9391c39e8c7651283291367b297fec9f"
"Holocaust archaeology: Archaeological approaches to landscapes of Nazi Genocide and Persecution","2012","44","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863909703&doi=10.1179%2f1574077312Z.0000000005&partnerID=40&md5=61948b96621b95931c0532fd92696ffe"
"Plagiarism or ""copy-paste"" manipulation; [Plagijarizam ili ""copy-paste"" manipulacije]","2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861910754&partnerID=40&md5=5480890575210214f25ce9c4e2b01810"
"Design of hierarchical hybrid virtual prototype of MAV flight control system","2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865379539&doi=10.3969%2fj.issn.1000-565X.2012.06.013&partnerID=40&md5=f33e1a3df449bc360618f9cc7c6c34ef"
"Functional and proteomic analysis of submandibular saliva in rats exposed to chronic stress by immobilization or constant light","2012","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861585725&doi=10.1016%2fj.archoralbio.2011.12.008&partnerID=40&md5=cb38b217d6d9ceebb54de922c57bce65"
"Validation of a biases model in strategic security decision making","2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861882131&doi=10.1108%2f09685221211235599&partnerID=40&md5=4d9bb762d0f56cd7c78bff8ba68808c4"
"Stabilization of p53 in influenza A virus-infected cells is associated with compromised MDM2-mediated ubiquitination of p53","2012","41","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861565298&doi=10.1074%2fjbc.M111.335422&partnerID=40&md5=37626be3c0fc011e63b6b102bc863748"
"A Model of Voluntary Turnover in Male Canadian Forces Recruits","2012","21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861205069&doi=10.1080%2f08995605.2012.678229&partnerID=40&md5=5048469729af330ed8aea4e678417486"
"Injuries before and after deployments to Afghanistan and Iraq","2012","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862172944&doi=10.1016%2fj.puhe.2012.01.031&partnerID=40&md5=62309925c9a7d2fc21843adebd2f064b"
"Controlling Territory and Population During Counterinsurgency: State Security Capacity and the Costs of Power Projection","2012","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862568519&doi=10.1080%2f13698249.2012.679506&partnerID=40&md5=bc65bc0ef120bdaf33c4ab4d812a4c12"
"Role of reactive nitrogen species generated via inducible nitric oxide synthase in vesicant-induced lung injury, inflammation and altered lung functioning","2012","31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860507140&doi=10.1016%2fj.taap.2012.03.004&partnerID=40&md5=31e40f7e288a0b49043e3a20c2fcf86e"
"Peroxisome proliferator-activated receptor-γ coactivator-1α (PGC-1α) enhances engraftment and angiogenesis of mesenchymal stem cells in diabetic hindlimb ischemia","2012","21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860562582&doi=10.2337%2fdb11-1271&partnerID=40&md5=7790d59606a82d9c07eb2671832603bf"
"Prolonged exposure, mindfulness, and emotion regulation for the treatment of PTSD","2012","21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862869078&doi=10.1177%2f1534650112446850&partnerID=40&md5=20dea713a6e937d39dd388c6ce86c9ba"
"World heritage: Constructing a universal cultural order","2012","31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860875374&doi=10.1016%2fj.poetic.2012.03.003&partnerID=40&md5=750bed3a1abde9405a6f6b9c933a0994"
"Collective memory meets organizational identity: Remembering to forget in a firm's rhetorical history","2012","221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862183008&doi=10.5465%2famj.2010.0245&partnerID=40&md5=a7b44048cdb6859d6adb97e33dd6d0a3"
"Putting the 'classical' in neoclassical realism: Neoclassical realist theories and US expansion in the post-cold war","2012","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862151162&doi=10.1177%2f0047117811430674&partnerID=40&md5=073180f54933e74878a2b218e9bf6e33"
"Recent trends in the treatment of posttraumatic stress disorder and other mental disorders in the VHA","2012","66","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860743615&doi=10.1176%2fappi.ps.201100432&partnerID=40&md5=7fa342ad203263107427cdd94371530e"
"A neo-nixon doctrine for the Indian ocean: Helping states help themselves","2012","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861406857&doi=10.1080%2f09700161.2012.670533&partnerID=40&md5=d11a9ce8a39091b40b85469f0161c6bc"
"Childhood trauma exposure in Iraq and Afghanistan war era veterans: Implications for posttraumatic stress disorder symptoms and adult functional social support","2012","71","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861962890&doi=10.1016%2fj.chiabu.2012.03.004&partnerID=40&md5=54fca8170f402ba2f386181b2d6999cf"
"Clinical Phenomenology of Childhood Abuse-Related Complex PTSD in a Population of Female Patients: Patterns of Personality Disturbance","2012","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861157724&doi=10.1080%2f15299732.2011.641496&partnerID=40&md5=2d58433cc77cb5c1b3330b23853dd81b"
"Trauma and posttraumatic stress symptoms predict alcohol and other drug consequence trajectories in the first year of college","2012","125","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867068125&doi=10.1037%2fa0028210&partnerID=40&md5=8b63171bc9b55c41350fabf37ee8c272"
"Progressive reduction in central blood volume is not detected by sublingual capnography","2012","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861461815&doi=10.1097%2fSHK.0b013e318252da82&partnerID=40&md5=3f5da1c84cbba5f6d36ea563aae33d12"
"Beyond DOMA: Choice of state law in federal statutes","2012","21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863636803&partnerID=40&md5=63f68f00c2ba4c1623ed854d1985f25c"
"Cross-national patterns in FCPA enforcement","2012","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860605846&partnerID=40&md5=31488e2c7f13f9b203effd4368d8b75a"
"Games and decisions in reliability and risk","2012","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862664784&doi=10.1287%2fdeca.1120.0245&partnerID=40&md5=d660698f1646cefd60f28bd3a7660319"
"A national qualitative study of tobacco use among career firefighters and department health personnel","2012","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861533818&doi=10.1093%2fntr%2fntr282&partnerID=40&md5=5cf66a0e8a8e503ebc26025e27d22381"
"Integration of existing military capability models into the comprehensive capability meta-model","2012","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861319061&doi=10.1109%2fSysCon.2012.6189479&partnerID=40&md5=16da31b4e3c8b3ce1fc214ba1ab278f2"
"ITAR reforms for dual-use technologies a case analysis and policy outline","2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861169823&doi=10.1109%2fAERO.2012.6187448&partnerID=40&md5=6671c323bec5e80836d185fbb81933bc"
"The open blast pelvis: The significant burden of management","2012","32","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861911258&doi=10.1302%2f0301-620X.94B6.28359&partnerID=40&md5=6d2440383403e6e6fbe3b838a7e9f7a7"
"Force protection and society","2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861442000&doi=10.1080%2f14751798.2012.678150&partnerID=40&md5=3944ea98bf9083b54df44cdb31b97d40"
"Killer drones: The 'silver bullet' of democratic warfare?","2012","83","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865174706&doi=10.1177%2f0967010612450207&partnerID=40&md5=1d9518c785b7e5761eb271742e519770"
"The individual risk assessment of terrorism","2012","106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869402247&doi=10.1037%2fa0025792&partnerID=40&md5=c672fbbde198e290fca6b02156e9998a"
"The relationship between childhood exposure to trauma and intermittent explosive disorder","2012","34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862319303&doi=10.1016%2fj.psychres.2012.01.012&partnerID=40&md5=6687ba3de206604951c3a8d00c29840a"
"Are nonlethal weapons a viable military option to strengthen the hearts and minds approach in Afghanistan?","2012","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861442529&doi=10.1080%2f14751798.2012.678163&partnerID=40&md5=5b361b15e994b19d5b8ee52720471e8a"
"Chinese views of India in the Indian Ocean: A geopolitical perspective","2012","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861384555&doi=10.1080%2f09700161.2012.670446&partnerID=40&md5=d6a61d8eed3d3f50f95beb1b21edf75c"
"Voting and vice: Criminal disenfranchisement and the reconstruction amendments","2012","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860607716&partnerID=40&md5=f2aea0a1ba0ed0b16d0b9c91af343b92"
"Challenges facing U.S. government and Department of Defense efforts in strategic communication","2012","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858156956&doi=10.1016%2fj.pubrev.2011.12.005&partnerID=40&md5=9fb6e07429a407c15a14f54bc2fb5d24"
"The two just wars. The ethics of war within the context of the current changes in international conflicts; [Les deux guerres justes. L'éthique de la guerre face aux evolutions récentes de la conflictualité internationale]","2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861064880&doi=10.3917%2frai.045.0081&partnerID=40&md5=8f124abf6324f61f8ce432372a8ab58b"
"A functional approach to targeting and detention","2012","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861718967&partnerID=40&md5=e784eb0a7a62b72d1cc14f4f0669eb34"
"Cytidine-phosphate-guanosine oligonucleotides induce interleukin-8 production through activation of TLR9, MyD88, NF-κB, and ERK pathways in odontoblast cells","2012","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861191466&doi=10.1016%2fj.joen.2012.02.026&partnerID=40&md5=896552df9c1828add07e2ae7735ce2ea"
"Influence of NG-nitro-L-arginine methyl ester on clinical and biochemical effects of methylene blue in pentylenetetrazole-evoked convulsions; [Uticaj NG-nitro-L-arginin metil estra na klinike i biohemijske efekte metilen plavog kod konvulzija izazvanih pentilentetrazolom]","2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861877821&doi=10.2298%2fVSP1206481J&partnerID=40&md5=942cfd6e0e48aa3d677ac6d511540e31"
"Wireless corrosion monitoring for evaluation of aircraft structural health","2012","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861173936&doi=10.1109%2fAERO.2012.6187362&partnerID=40&md5=ee1c1984e3b36795810d57fb6d174a93"
"The moral status of combatants during military humanitarian intervention","2012","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864232155&doi=10.1017%2fS0953820812000167&partnerID=40&md5=4cebad74db7673dff8f0f5c8cc3bd6a5"
"Government by experts: Counterterrorism intelligence and democratic retreat","2012","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864680008&doi=10.1080%2f17539153.2012.703809&partnerID=40&md5=16a3cfbcb11b75dd54c0c18305b90617"
"Expression, purification and activity of recombinant double-stranded RNA-dependent caspase recruiter","2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863503632&partnerID=40&md5=23b68521f94ed364835cf4d5a7428347"
"Space strategy considerations for medium space powers","2012","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864002784&doi=10.1080%2f14777622.2012.698929&partnerID=40&md5=acac9a3c07bc8fd4c5d7e3b750a9c098"
"Methamphetamine and inflammatory cytokines increase neuronal Na+/K+-ATPase isoform 3: Relevance for HIV associated neurocognitive disorders","2012","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861476880&doi=10.1371%2fjournal.pone.0037604&partnerID=40&md5=d64cbe338d195d728b3ad11e729ab02d"
"The impact of one night of sleep deprivation on moral judgments","2012","25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860347702&doi=10.1080%2f17470919.2011.614002&partnerID=40&md5=6d2383a0d0893a24f491a5dd0f2a8366"
"From ""Either-Or"" to ""When and How"": A Context-Dependent Model of Culture in Action","2012","30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860991345&doi=10.1111%2fj.1468-5914.2011.00484.x&partnerID=40&md5=59299e711d2d7be242bd9e6577f5bcac"
"Administering Entitlement: Governance, Public Health Care, and the Early American State","2012","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865364923&doi=10.1111%2fj.1747-4469.2011.01274.x&partnerID=40&md5=64d746fa5a120da658c1bf448c21a169"
"INFUSION: A system for situation and threat assessment in current and foreseen scenarios","2012","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861138986&doi=10.1109%2fCogSIMA.2012.6188403&partnerID=40&md5=418ed3538297a148a63256214974c18b"
"Collective Responsibility for Unjust Wars","2012","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860612610&doi=10.1111%2fj.1467-9256.2012.01432.x&partnerID=40&md5=dc2b25f92b5ab4d0ea32f43a0e52df68"
"Current research on respiratory viral infections: XIIth international symposium","2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860339631&doi=10.3851%2fIMP2066&partnerID=40&md5=bc3fab506cd15b49bb9336d00affdb29"
"Playing hooky/simulating work: The random generation of John Baldessari","2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867221067&doi=10.1086%2f667423&partnerID=40&md5=9c2dfa04e4eb621479f678bc30336ce5"
"Ethical standards for prosecution and defence counsel before international courts","2012","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860232511&doi=10.1093%2fjicj%2fmqs015&partnerID=40&md5=41685c8ed3ed9c5cfda920401dd3d126"
"US extended nuclear deterrence and nuclear order: An Australian perspective","2012","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863903558&doi=10.1080%2f14799855.2012.686249&partnerID=40&md5=67e3e9df9e9ffc14bc30dbea6ace312b"
"Collaboration as proactive measure against cyber warfare in South Africa","2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863523210&doi=10.1080%2f10246029.2012.654803&partnerID=40&md5=4e9b5937af6883f71ea3e204adac7d53"
"Resilience and Cyberspace: Recognizing the Challenges of a Global Socio-Cyber Infrastructure (GSCI)","2012","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863907001&doi=10.1080%2f13876988.2012.687619&partnerID=40&md5=e6050e3eaad8ce39715a3016b68d7451"
"Gamma radiation induces senescence in human adult mesenchymal stem cells from bone marrow and periodontal ligaments","2012","71","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860600742&doi=10.3109%2f09553002.2012.666001&partnerID=40&md5=31633193bf7aa3c1de549dcb88e78eef"
